speedX,angle,trackPos,distFromStart,track_0,track_4,track_9,track_14,track_18,delta_track,steer,accel,brake,split
226.787,-0.00423557,-0.710149,1992.16,14.45,64.9021,46.6654,26.5388,2.46995,-11.980049999999999,0.1625,0.9999999976054323,4.588722641388649e-19,train
163.956,0.0571669,0.692065,982.64,2.77606,27.4173,36.8882,46.5723,13.6027,10.826640000000001,-0.1655845454545455,0.4375031819663988,0.0017707680121409,train
196.022,-0.0952796,0.188739,1088.0,6.31192,29.6182,51.1646,136.137,11.2034,4.8914800000000005,-0.1625,0.9999999820609966,5.9950455098910485e-19,train
103.217,0.0596666,0.626609,451.668,3.54734,29.9703,26.601,23.8003,12.0472,8.49986,0.3450406818181818,1.8222083693148368e-07,2.502680845587673e-07,train
159.534,-0.0289505,-0.739646,3003.35,13.3747,31.7801,37.7932,46.8945,2.31936,-11.055340000000001,-0.1786495454545455,0.5812957871976919,5.032215396038508e-17,train
167.086,-0.137634,-0.210906,2681.45,9.41211,46.7115,39.2795,32.6172,7.47454,-1.93757,0.1625,0.6835938066961119,5.953596551695973e-07,train
161.656,-0.067863,-0.168317,1477.53,9.72169,37.0804,31.5333,26.5584,7.29225,-2.4294400000000005,0.17238,5.656829153421092e-06,0.9999999494616676,train
167.162,-0.143705,-0.259112,2678.73,9.74761,46.7102,39.144,32.349,7.08616,-2.6614500000000003,0.1625,0.2500001343907837,2.1679004284737268e-06,train
84.1464,0.504377,-0.403643,2482.56,14.233,28.1908,30.3289,32.6308,3.7481,-10.4849,-0.4013856363636364,1.8307129712941126e-26,9.735144885682964e-24,train
116.195,-0.047769,0.91492,443.524,0.694675,34.4957,31.1926,28.5937,14.9114,14.216725,0.3066965909090909,3.817880622751351e-06,3.9897172258547e-18,train
96.224,-0.0427468,0.773404,499.907,1.88147,34.4456,31.388,28.6457,13.9167,12.03523,0.3657018181818182,0.982182092712614,2.5713747840427866e-23,train
85.4708,-0.201939,0.595353,2437.0,2.9778,28.6206,27.1525,25.6445,13.755,10.7772,0.3974726363636364,1.0216732804432577e-19,1.7774287890324607e-10,train
75.252,-0.102945,0.947854,2454.27,0.405885,23.8861,22.3726,21.1364,14.541,14.135115,0.4276645454545455,1.0228269032269611e-20,1.1580581908998457e-07,train
88.5691,0.204918,0.478033,2462.66,22.9555,16.7805,15.443,14.3677,9.76509,-13.19041,0.3883185681818182,3.2362882484915573e-21,4.4675603289910015e-08,train
75.6612,0.278537,-0.7453,2472.52,19.4008,7.37506,5.55811,4.47695,1.74796,-17.65284,0.4264555454545455,7.732041137834507e-28,2.818246290511838e-16,train
81.749,-0.171759,0.804948,2441.41,1.4522,27.0508,25.9362,24.765,14.6982,13.246,0.4084688636363636,7.662549603324432e-20,1.3245322650403059e-09,train
178.789,-0.178853,0.16858,2672.0,6.18502,55.1125,47.9957,41.4322,11.3321,5.147080000000001,0.1625,1.3408780215516662e-05,4.2844107061256914e-67,train
105.371,0.00508928,0.761952,460.837,2.07905,34.9611,32.3746,29.8684,13.4322,11.35315,0.3386765909090909,0.5720214876218014,2.4722298650732786e-19,train
72.4254,0.100978,-0.767344,2499.39,14.062,28.7556,32.4332,37.3982,1.84313,-12.218869999999999,-0.4360158636363637,0.4375,2.9121053224477045e-23,train
208.461,0.0565745,-0.254892,1974.26,11.3055,78.7985,59.7582,35.4668,5.99316,-5.312340000000001,0.1625,0.997623964066586,6.974363276548136e-16,train
94.2845,-0.126929,0.830942,485.767,1.30051,33.3795,30.8179,28.4776,14.7256,13.42509,0.3714321590909091,0.6836032402635053,3.181666310400466e-26,train
192.345,-0.335334,0.502241,1919.1,3.35986,43.7289,38.6747,34.8199,15.1488,11.78894,0.1625,0.0094582016182479,7.771792688946042e-08,train
107.94,-0.50058,0.41123,3236.49,3.68091,6.54233,7.36063,8.45999,22.9996,19.31869,0.3310863636363636,3.203584856289624e-12,2.440047000063074e-06,train
110.866,-0.136785,0.785137,494.285,1.64106,36.9195,33.7829,30.9308,14.7988,13.15774,0.2041845454545455,0.9999976135252008,5.245318743691293e-22,train
99.3475,-0.0249627,0.792866,504.131,1.74587,34.9656,31.7843,28.9435,13.9613,12.21543,0.3564732954545454,0.9957717187844992,3.0486702785372027e-32,train
86.5493,0.350527,-0.348647,2485.07,12.3098,24.831,26.8792,29.1113,4.52766,-7.782139999999999,-0.3942861590909091,0.0230047205598937,7.342145836867385e-25,train
74.3511,-0.0639141,0.653327,2448.23,2.91314,22.7986,21.8204,20.8135,12.5972,9.68406,0.4303262954545455,1.818358939070153e-20,0.0071887139700008,train
113.769,-0.334628,-0.201941,416.173,8.2747,37.8841,34.1499,30.5444,9.05077,0.7760700000000007,0.3138643181818182,0.6835937500002405,7.894438566106242e-11,train
96.5058,-0.199503,0.472709,486.805,3.92391,34.76,31.6997,28.9008,12.9559,9.03199,0.3648692272727273,0.9899774042423816,7.341773964736289e-20,train
106.005,-0.00487501,0.402166,518.193,5.28587,36.8747,31.0222,26.8861,11.1221,5.83623,0.3368034090909091,0.9999821216263792,1.6410117707309688e-41,train
86.311,0.426243,-0.248107,2481.59,12.996,26.6501,28.7369,30.9788,4.82489,-8.17111,-0.3949902272727272,2.446466141267949e-28,1.0699873628419956e-20,train
99.9916,-0.105004,-0.723358,2526.38,13.3022,51.3623,62.5611,75.0051,2.63845,-10.663749999999999,-0.3545702727272727,0.9999986576103248,7.214753267860628e-32,train
275.072,0.00518635,-0.793037,1350.67,15.2939,165.456,134.565,16.5727,1.7471,-13.546800000000001,0.0,0.9999999999999998,1.2976578676885892e-54,train
104.913,-0.118266,-0.170352,2419.56,8.93853,38.312,35.2746,32.0528,8.04527,-0.8932599999999997,0.3400297727272727,1.0136342709353888e-12,0.008324239901571,train
113.382,-0.346224,0.672187,3232.17,2.1731,4.86683,5.79604,7.2072,22.7812,20.6081,0.3150077272727272,4.2570097733641005e-09,0.0001178095440661,train
100.939,-0.209825,0.26747,479.583,5.53335,30.6938,27.9779,25.4897,11.2791,5.745749999999999,0.3517711363636364,3.1819310948067206e-11,3.6545188005634136e-29,train
179.932,-0.107829,0.533419,2693.37,3.64257,52.0878,45.8296,40.1597,13.5582,9.91563,0.1625,0.0004054407758502,7.582009052142976e-66,train
207.481,-0.214795,0.937087,1925.91,0.44981,1.47352,2.14469,34.8726,16.7283,16.27849,0.1625,0.9999434962681883,1.0456827313548015e-09,train
127.533,0.107496,-0.20517,1489.57,12.927,22.8267,19.2544,16.3502,5.99607,-6.93093,0.2731979545454545,1.007930877771576e-07,0.0490222787847971,train
112.104,-0.0358231,0.442233,434.028,4.82411,29.3349,26.7581,24.4023,11.4453,6.6211899999999995,0.3187836363636364,1.3545662058205062e-14,0.007774734281815,train
91.6998,0.5601,0.0112044,3291.1,26.5571,12.8849,11.4202,10.2996,6.22454,-20.332559999999997,0.3790687727272727,2.416284294735661e-17,1.679492518035174e-13,train
279.744,-0.0119611,-0.660517,1355.3,13.9244,122.041,144.256,35.2285,2.9157,-11.008700000000001,0.0,0.9999999999999998,2.4509223400222284e-53,train
139.125,0.0271468,-0.738354,776.761,13.7455,29.3954,32.292,35.9279,2.20239,-11.54311,-0.2389488636363636,0.9924835628073408,7.570455191233619e-17,train
117.147,-0.0274947,0.366818,512.998,5.49162,34.2767,29.9624,26.6202,11.0006,5.50898,0.0,0.9999968180336012,4.4385191962698734e-39,train
84.3679,-0.0273936,-0.65128,2504.64,12.3627,25.7132,29.4586,34.6789,3.19482,-9.16788,-0.4007312045454546,0.58042806963491,6.31581242727258e-30,train
178.724,0.0477393,-0.983746,1040.71,16.1514,36.5442,40.5764,0.888868,0.131878,-16.019522,-0.1625,0.0002371027021704,1.2165643880957294e-13,train
90.1203,-0.0882276,0.699174,2457.23,2.46202,23.0402,21.1914,19.7062,12.7514,10.289380000000001,0.3837354772727273,2.4244785854268703e-20,1.4308296920799682e-14,train
110.012,0.0214276,0.74636,498.404,2.26762,31.0008,28.2987,25.8899,13.1355,10.86788,0.3249645454545455,0.3163961934148384,5.5370844761956225e-21,train
109.651,-0.186841,0.704911,427.725,2.17491,36.5343,33.7964,31.2064,14.8253,12.65039,0.3260311363636364,0.8998870849609378,8.341023925957511e-09,train
75.3433,-0.0878065,0.648525,2446.76,2.87055,23.6297,22.59,21.5116,12.793,9.92245,0.4273947954545454,4.3101841518699925e-20,0.0261764732635441,train
98.889,-0.640828,1.81456,3245.89,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.3578279545454545,4.271446475052832e-12,0.0009829925822489,train
210.98,0.302159,0.660258,1949.3,4.38708,43.262,33.4749,27.408,11.2497,6.862620000000001,0.1625,0.9999246606908344,2.4935091663015895e-12,train
146.305,0.240736,-0.300528,745.563,12.7619,35.3625,39.2325,43.3016,5.00911,-7.752790000000001,-0.2177352272727273,0.0172535406596475,7.362071204139783e-11,train
107.109,-0.572599,1.12117,3242.33,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.3335415909090909,4.271446475052832e-12,0.0231309763923692,train
90.97,0.139146,-0.29255,3306.38,12.8783,61.2708,30.604,20.4621,5.31687,-7.56143,0.3408696,0.9943622898863396,5.121516335361941e-17,train
110.678,-0.24192,0.129517,1505.35,6.21981,47.6762,42.4893,37.693,11.5794,5.35959,0.3229968181818182,0.7626953125005702,3.8115449678173275e-09,train
84.7116,0.322279,-0.437453,2481.82,13.0715,24.4011,26.16,28.0625,3.79141,-9.280090000000001,-0.397665,0.313235038061066,2.0981961455142158e-15,train
93.5916,-0.0848389,0.298833,473.077,5.50308,31.3398,28.765,26.3685,11.6489,6.14582,0.3734793636363636,4.343749605514251e-12,2.993640637093912e-14,train
90.4872,-0.0852831,0.77472,503.396,1.79463,37.634,34.1816,31.0769,14.4189,12.624270000000001,0.3826514545454546,0.8998870849609375,2.4488992994357406e-35,train
73.6143,-0.15141,-0.833384,2494.05,12.5006,20.2199,21.6131,23.1738,1.79096,-10.70964,-0.4325032045454545,3.280412679296507e-33,2.5424550279960397e-24,train
236.953,0.100043,-0.290526,1172.65,12.2335,98.9695,127.645,25.1868,5.49842,-6.735079999999999,0.0,0.9999999999573518,6.9983464040846165e-31,train
82.9352,0.407788,0.416448,3294.18,9.49638,25.6311,21.4299,18.4895,9.14281,-0.3535699999999995,0.4049641818181819,0.9762427359819412,1.4293786229758258e-14,train
147.052,-0.0801206,0.896895,1517.01,0.816483,42.2229,38.2044,34.6111,15.6083,14.791817,0.2155281818181818,0.0854096744749921,1.3554069857411526e-10,train
101.315,-0.152753,0.720858,487.424,2.1207,34.4477,31.6485,29.0919,14.2777,12.157,0.3506602272727273,0.9989966087224468,5.453401120801612e-18,train
148.387,0.130065,-0.664225,2566.18,15.377,92.0193,69.7743,15.4673,2.55503,-12.82197,-0.2115838636363636,0.9999999999994328,1.0646285404841164e-47,train
184.691,0.0628769,-0.610704,1617.29,14.6145,200.0,37.1728,17.655,3.11378,-11.50072,0.1625,0.9999999976155142,1.8189948770905888e-33,train
203.267,-0.370073,0.465386,1915.99,3.50608,10.4225,41.5908,37.6108,16.0207,12.51462,0.1625,0.0560754070518386,1.0456827313548015e-09,train
116.056,-0.162442,0.631565,527.488,2.75708,75.1621,110.504,144.83,14.6974,11.94032,-0.1005333599999999,0.7499999760813278,1.2878826423289436e-37,train
90.6787,0.193255,-0.283877,3303.15,13.8016,34.8963,22.3725,16.5231,5.17837,-8.62323,0.382085659090909,0.9436864852905272,7.833496318353112e-16,train
148.78,0.150463,-0.651735,2977.22,14.7481,37.6034,41.6899,46.1603,2.62604,-12.122060000000001,-0.2104227272727273,3.203584856289624e-12,8.822213518933926e-11,train
108.607,0.0295739,0.786573,455.747,1.91219,33.6345,30.8459,28.0935,13.3849,11.47271,0.3291156818181818,2.341052336043016e-18,9.588023920103747e-21,train
76.9063,0.107156,-0.743326,2488.37,13.2247,22.9473,24.5891,26.3993,2.07236,-11.15234,-0.4227768409090909,3.2619548550239326e-28,2.471875474834448e-19,train
107.283,0.0277306,0.765078,502.806,2.1055,31.9842,29.1145,26.5658,13.2815,11.175999999999998,0.3330275,0.0023776538586585,3.767537383747293e-35,train
111.62,0.0322673,0.376842,523.909,5.76073,39.9803,31.9309,26.6878,10.6731,4.91237,0.3202136363636363,0.9999986576079256,3.39884927613324e-43,train
93.7663,-0.0507267,0.663947,2446.25,2.84751,23.2825,22.206,21.1087,12.6395,9.79199,0.3729632045454545,7.645274526312053e-18,0.0050281681930806,train
141.711,0.0024929,1.11803,1538.31,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.231308409090909,0.8243898367440389,3.9897165735332834e-18,train
145.754,-0.0724568,0.924971,1520.74,0.59742,42.4204,38.3091,34.6516,15.6777,15.08028,0.2193631818181818,0.0270241548143529,2.419486182484566e-11,train
81.2735,-0.159023,0.841996,2443.62,1.18459,26.1494,25.1684,24.1203,14.7379,13.55331,0.40987375,2.4244785854268703e-20,2.3643728763635113e-10,train
94.366,-0.137156,0.823277,484.479,1.35075,33.1822,30.6638,28.359,14.7181,13.36735,0.3711913636363636,0.4375168715795648,7.530571148876843e-26,train
87.0013,0.504988,0.858916,3287.76,3.05874,26.4571,23.0541,20.5153,11.6068,8.54806,0.3929507045454545,7.653907191029876e-19,1.6856556741836437e-18,train
98.5494,-0.135456,0.416059,489.101,4.60202,32.4779,29.4809,26.7676,11.975,7.372979999999999,0.3588313181818181,0.8665161132815689,3.7105980048631126e-32,train
103.113,-0.13074,0.421116,473.045,4.37854,33.8594,31.2463,28.7987,13.1394,8.760860000000001,0.3453479545454546,0.986636538989842,2.339536611133448e-26,train
187.979,0.27581,-0.00948461,1000.77,11.2009,47.8123,54.5503,61.3752,6.90161,-4.299290000000001,-0.1625,0.994362714627582,8.949599378240578e-07,train
186.907,-0.0628551,-0.504158,2617.92,12.6938,46.5145,29.0517,20.7521,4.4072,-8.2866,0.1625,0.9999999999999998,1.2989590178896699e-57,train
79.0304,-0.0138825,-0.462337,2513.28,11.3084,37.7568,51.445,67.0806,4.8845,-6.423900000000001,-0.4165010909090909,0.9436864852905272,8.737880281863066e-27,train
196.683,0.0824825,-0.909074,1035.11,16.0631,38.3597,42.2731,4.90559,0.717426,-15.345673999999999,-0.1625,0.0237393866546464,5.6620244607986194e-12,train
252.815,0.00268835,-0.865715,1239.04,15.549,61.7837,83.7459,130.922,1.13817,-14.410829999999999,-0.1625,0.9999999999999998,1.7129360867804847e-39,train
105.141,-0.231318,0.678066,487.283,2.31062,37.5963,34.5076,31.6655,14.8311,12.52048,0.3393561363636364,0.9999576216328993,3.8961737659389933e-20,train
179.686,-0.0596879,-0.559797,2609.17,13.0287,37.1057,27.424,21.4342,3.9235,-9.1052,0.1625,0.9999999999999998,1.1335950336549244e-48,train
107.184,-0.0661557,-0.3605,2413.47,10.8507,41.8676,37.9353,33.5874,5.82409,-5.02661,0.33332,1.0124910163088197e-11,0.4147645619605382,train
159.608,0.164497,-0.419944,2967.3,13.0636,36.5786,40.9704,45.6605,4.35808,-8.70552,-0.1784309090909091,5.68242210348345e-10,6.430394987467418e-10,train
99.4232,-0.49389,0.328813,2431.1,4.23425,10.91,35.2383,33.5959,15.9686,11.73435,0.3562496363636364,2.4108368262772204e-15,0.5775009806749397,train
181.18,0.00702119,-0.736717,1049.11,13.8162,31.8598,36.2523,42.2887,2.24952,-11.56668,-0.1625,0.2517827999317194,1.1248180029157125e-13,train
92.9633,-0.118194,0.64552,494.963,2.77797,35.3927,32.2254,29.36,13.6218,10.84383,0.3753357045454545,0.9899774042423816,1.0285835591120188e-16,train
-0.00913045,0.00822276,0.333439,3598.45,5.70304,90.9268,62.0267,47.2417,11.2227,5.51966,0.0,0.8998870849609375,0.0,train
125.817,-0.0356242,-0.713686,388.499,14.0496,38.2494,32.3255,25.6774,2.52083,-11.52877,0.2782679545454545,5.6696111874651164e-08,0.02071191265104,train
214.88,0.039412,0.862682,1111.18,1.21395,27.1053,144.189,193.417,15.2176,14.003649999999999,-0.1625,0.999999957553632,3.431934186219615e-23,train
107.581,-0.0890291,-0.209535,2417.21,9.45964,39.5748,36.2611,32.7098,7.39401,-2.0656300000000005,0.3321470454545454,3.203584856289624e-12,0.0466327644078068,train
200.001,0.015012,-0.519029,365.165,13.0873,62.3589,53.5284,34.0617,4.02126,-9.066040000000001,0.1625,0.0003174792714133,0.9999234237938416,train
96.7058,-0.205376,0.746663,2436.71,1.84262,29.1358,27.7915,26.3916,14.8439,13.00128,0.3642783181818181,1.808127619707915e-15,0.3500001193619557,train
71.0029,-0.107052,0.715192,2454.0,2.27911,22.804,21.3831,20.2215,13.1664,10.88729,0.4402187045454546,1.3668507441414217e-22,1.7769231434221296e-10,train
138.876,-0.0504754,0.252033,1555.44,6.23873,44.9323,38.2518,32.6124,10.5881,4.34937,0.2396845454545454,0.9968287880610662,9.58800167163108e-21,train
143.506,-0.0666612,0.25368,1562.67,6.10868,48.9068,41.4057,35.0701,10.7991,4.69042,0.226005,0.99976189054644,1.9858585491237265e-22,train
253.073,-0.0135216,-0.789923,1428.22,14.9867,81.5283,65.8089,22.4034,1.80716,-13.179540000000001,0.1625,0.013363461010158,0.9865372566553712,train
217.059,-0.174735,0.142932,2008.71,6.27683,27.2056,112.262,79.8226,11.9593,5.68247,0.1408878,0.999999995743649,5.44515832484925e-23,train
104.868,-0.67968,1.53515,3246.12,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.3401627272727273,5.701692774011562e-13,0.0011339331760806,train
172.273,0.0184657,0.313932,2741.13,6.13312,39.2308,33.8242,29.2,10.4984,4.36528,0.1625,2.384080726518968e-06,5.493252374483676e-81,train
107.675,-0.154596,-0.510233,2521.54,11.2208,40.5967,52.724,66.0395,4.98243,-6.238370000000001,-0.3318693181818181,0.9997618929408276,3.638890551383905e-38,train
131.683,-0.207393,-0.387969,392.974,9.94301,47.1584,42.8679,38.4747,6.72126,-3.2217499999999992,0.2609365909090909,1.0102083739526132e-09,8.885064347571243e-06,train
148.442,0.0270502,-0.766255,3006.28,14.1152,40.5457,52.0782,73.2778,1.95809,-12.15711,-0.2114213636363636,0.9436864852905298,5.801121826338972e-18,train
98.1397,-0.0299397,0.0796255,452.21,8.30731,29.2366,24.8893,21.5868,8.75672,0.4494100000000003,0.3600417954545454,1.3606946117386441e-18,3.6659242996060826e-08,train
72.1614,0.0318934,0.653991,2458.62,3.40152,20.0248,18.5817,17.4117,11.6978,8.296280000000001,0.4367958636363636,4.324801182634967e-23,8.468991430482799e-07,train
248.744,-0.0257896,0.613958,2075.87,3.20322,200.0,102.148,71.2602,13.8739,10.67068,0.1625,0.9999999999999604,2.073698167308565e-31,train
227.633,-0.0227454,-0.701578,359.448,14.1209,71.2169,62.1758,38.0556,2.59181,-11.52909,0.1625,0.0056377101136604,0.9963027941089811,train
189.604,0.13372,0.737125,977.595,2.60049,43.0641,53.6841,63.7203,13.1093,10.508809999999999,-0.1625,0.5783035820901701,0.0021344162135048,train
175.813,-0.00692398,-0.823378,3192.0,15.3658,74.1421,65.298,16.862,1.50917,-13.856630000000001,0.1625,0.0003174792714133,0.9999234237938416,train
140.98,0.0855193,-0.805726,783.433,14.8543,34.1338,39.5343,47.2382,1.54015,-13.31415,-0.2334681818181818,0.9999434955105332,3.653454756624399e-18,train
237.777,-0.0171378,0.670793,2037.01,2.77546,134.587,96.4023,69.6311,13.7706,10.99514,0.12,0.9999999999999992,4.843549302613193e-28,train
139.164,0.213209,0.673747,729.664,3.61317,26.2728,31.675,37.289,12.181,8.567829999999999,-0.2388336363636364,5.663216564269376e-07,0.0001352210529512,train
93.5688,-0.738626,1.9674,3247.35,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.3735467272727272,1.3515123612471852e-12,4.089014897723397e-05,train
111.568,0.0911843,0.631792,509.483,3.62457,29.4991,26.6494,24.1604,11.9455,8.320929999999999,0.3203672727272727,0.7499899437164748,5.855115526819072e-33,train
99.4792,-0.150197,0.515267,472.745,3.61313,35.4701,32.852,30.3904,14.1985,10.58537,0.3560841818181818,0.7626953125,6.424951860848542e-27,train
79.1142,0.381756,-0.847582,2508.29,19.3626,3.64741,2.75743,2.26047,0.997349,-18.365251,0.4162535,0.3845393627059544,4.046677138940194e-31,train
173.043,0.204366,-0.308016,1013.85,12.912,43.1129,48.7693,54.591,5.03685,-7.8751500000000005,-0.1625,0.8220218029309319,6.120925632506293e-07,train
142.074,0.0405045,0.812464,1545.02,1.68107,40.775,36.0745,32.0472,13.8956,12.21453,0.230235909090909,0.0048966061341367,2.1497292990884183e-16,train
166.661,0.0438806,0.402715,2774.32,5.47484,92.836,54.1291,38.3333,10.9668,5.491959999999999,0.1625,0.9899783791448878,5.903522935799237e-17,train
89.4241,0.0223858,0.897425,2461.86,0.919711,51.5583,22.8019,20.6215,12.93,12.010289,0.3857924318181818,1.3683941241930947e-23,1.376166862527859e-13,train
105.869,0.0457961,0.697451,511.318,2.77808,32.626,29.3771,26.5956,12.7678,9.989719999999998,0.3372052272727273,0.9998995478038816,1.1030769262906384e-26,train
107.643,-0.285919,0.515825,2438.02,3.37613,29.766,28.3621,26.8817,14.048,10.67187,0.3319638636363637,3.2180786981617912e-16,0.821529855389453,train
79.0766,0.221216,-0.604094,2496.72,13.9745,30.6606,34.7517,40.3293,2.88172,-11.092780000000001,-0.4163645909090909,2.359891454544673e-05,4.1128946463547684e-19,train
97.1423,0.0392613,0.382269,464.906,5.87651,31.3383,28.6661,26.1224,10.5709,4.69439,0.362988659090909,3.250467526498117e-10,1.916458043806893e-11,train
120.067,-0.0718877,0.803958,439.243,1.57952,33.4268,30.7692,28.423,14.3569,12.777379999999999,0.2952565909090909,2.283103743839532e-05,6.138026758290034e-18,train
83.869,0.124138,0.892007,2464.5,1.12833,46.3059,49.7926,21.4225,12.3634,11.23507,0.4022052272727272,3.4993534928997436e-09,1.426188818400615e-17,train
142.508,0.19559,-0.523909,753.869,14.011,34.8875,38.4402,42.2035,3.49595,-10.515049999999999,-0.2289536363636363,0.0012954766876367,1.524825770864877e-12,train
106.937,-0.0910409,0.641206,499.422,2.87549,35.6206,32.31,29.333,13.425,10.549510000000001,0.24,0.9999682162246744,1.330663187438738e-23,train
94.1336,-0.26073,0.507589,477.413,3.46649,33.8044,31.1726,28.7324,13.6962,10.229709999999999,0.371878,0.8998870849609375,5.370982493081543e-15,train
146.803,0.0727431,-0.749379,2997.36,14.506,36.135,42.7832,52.7442,2.01101,-12.49499,-0.2162638636363636,4.2810981319759204e-14,4.30901910393574e-16,train
99.8014,-0.0406612,0.708755,499.073,2.44045,33.5956,30.5706,27.8611,13.4193,10.97885,0.3551322272727273,4.224397631718927e-05,7.68535815695539e-34,train
211.251,-0.0112972,-0.786958,1668.99,14.9944,132.332,200.0,21.857,1.82849,-13.16591,0.0,0.9999999999999968,2.929268882692181e-42,train
87.6657,0.337394,0.333693,2466.03,20.9489,15.6756,14.1605,12.9701,8.44898,-12.499919999999998,0.3909877045454545,5.759897786011586e-22,3.369384438127614e-09,train
168.903,-0.130096,-0.497931,3203.77,11.3356,45.2592,66.7875,62.2943,4.94325,-6.3923499999999995,0.1625,1.342392074493482e-06,0.9963037921848747,train
94.4763,0.0641481,-0.90495,3308.19,17.3092,200.0,8.89648,4.26996,0.759408,-16.549792,0.3708654772727273,5.759897786011586e-22,6.695192503288487e-22,train
185.234,-0.0921844,-0.640062,2616.3,13.4333,47.9698,28.5509,20.0067,3.32437,-10.108929999999999,0.1625,0.9999999999999998,4.255663419408502e-59,train
105.648,-0.588365,0.20332,3242.18,4.87439,7.81472,8.65718,10.0462,19.5637,14.68931,0.3378581818181818,3.203584856289624e-12,1.3879089128999587e-08,train
81.2237,0.421444,-0.429841,2482.88,13.2948,25.538,27.4611,29.5424,3.75941,-9.53539,-0.4100208863636363,1.377691070325195e-29,1.2497073221023645e-22,train
101.454,0.0147686,0.185275,457.823,7.71653,29.8729,26.5018,23.1445,9.24668,1.53015,0.3502495454545455,2.421744072161796e-19,6.044955490147295e-10,train
158.678,-0.0819076,0.445766,2731.43,4.43841,49.5159,43.2283,37.6076,12.5405,8.10209,0.1811786363636364,4.65536909604344e-07,1.0360486297100729e-74,train
182.612,-0.125059,0.460255,2687.08,4.16154,52.8841,46.4462,40.5892,13.1715,9.00996,0.1625,0.0022780321232956,1.0053196207621855e-64,train
196.263,-0.0403818,-0.475646,370.191,12.0448,62.543,55.8116,47.4883,4.64041,-7.40439,0.1625,0.00023810945356,0.999950225465997,train
200.917,-0.00627542,-0.60119,1656.92,13.5021,126.384,200.0,37.6858,3.40546,-10.09664,0.0,0.9999999999999998,9.193000037001702e-41,train
96.8849,0.0376928,0.373011,465.477,5.93309,31.3599,28.6992,26.1703,10.5614,4.628310000000001,0.3637491590909091,2.4378506448735883e-10,1.2456977284744802e-11,train
87.99,0.568825,0.10177,2476.08,16.0781,37.756,40.4968,11.7264,6.76874,-9.309359999999998,-0.068259,0.9998660634323724,2.1657284940261293e-21,train
184.003,0.150078,0.500777,987.177,5.04745,38.0119,46.3238,54.8082,11.1876,6.140149999999999,-0.1625,0.0004233056952178,0.0291060443597062,train
101.982,-0.0479217,0.444036,466.076,4.71175,35.2243,32.4861,29.867,12.0123,7.300549999999999,0.3486895454545455,5.344300934974465e-07,4.113102866180718e-24,train
85.243,0.243984,-0.596449,2489.71,13.5652,26.5431,28.7353,31.1447,2.91953,-10.64567,-0.3981456818181819,3.2693254891506094e-30,1.6713946130633393e-23,train
73.2084,-0.140981,0.957094,2457.7,0.323532,1.68035,24.5044,22.5197,14.5167,14.193168,0.4337024545454545,3.2362882484915573e-21,5.0673785825124425e-14,train
94.755,-0.288287,0.248731,2430.52,5.20814,32.4011,30.4284,28.4053,12.5505,7.342359999999999,0.3700420454545454,3.2180786981617912e-16,0.0007375331245325,train
106.375,-0.059382,0.507436,453.89,4.11165,35.2067,31.9568,28.6772,12.1694,8.057749999999999,0.3357102272727273,7.662549603324432e-20,4.0509401062438335e-21,train
94.895,0.7166,0.706408,3286.3,43.5702,16.3879,15.1087,14.0784,10.2526,-33.3176,0.3696284090909091,5.721028796732074e-16,1.919248237144684e-11,train
178.934,-0.169593,-0.147772,1074.35,8.38821,28.0721,38.8823,63.7371,8.95759,0.5693799999999989,-0.1625,0.9999924579830388,3.957768697797259e-20,train
83.8285,0.170608,0.877312,2465.21,1.45165,45.8278,49.2756,21.0535,12.1071,10.65545,0.4023248863636363,2.6245151196748077e-09,9.270227319603998e-18,train
96.6099,-0.198093,0.846448,2446.6,1.11894,25.6574,24.6641,23.7896,14.9701,13.85116,0.3645616590909091,7.67120177420221e-21,1.7971207135531704e-09,train
105.157,0.698852,0.714552,3288.84,19.814,17.4845,15.9905,14.7981,10.326,-9.488,0.3393088636363637,1.8122132210517458e-17,3.638163641995889e-15,train
241.817,-0.0462354,0.643112,2078.55,2.90431,26.2814,121.258,79.2875,14.4184,11.51409,0.12,0.9999999999999996,1.0185858549613036e-32,train
186.611,0.0317115,-0.850279,354.536,16.2226,67.7433,28.3329,8.8636,1.23199,-14.99061,0.1625,0.0001339365676275,0.9999789702593838,train
117.235,-0.127225,0.539987,427.197,3.59594,33.22,30.5064,27.9741,12.9647,9.36876,0.3036238636363636,1.017071786085702e-15,0.0953171496812739,train
95.5637,-0.383776,0.214462,2431.9,5.20845,33.8581,32.0316,30.0869,13.2548,8.04635,0.3676527045454545,0.0146467360746105,1.1742731346928853e-07,train
137.117,0.0539681,-0.744986,2568.99,14.9133,104.501,80.9152,62.4373,2.06768,-12.84562,0.0,0.999997689120016,1.5881682831548342e-45,train
190.361,-0.017329,0.621781,2915.35,3.1551,26.0744,41.0044,51.6903,14.0061,10.850999999999999,-0.12,0.0013378550367377,0.4218400256409163,train
