time,steer,accel,brake,gear,speedX,trackPos,angle,rpm,damage
4.274435997009277,0.0,0.8784233454094308,0.0,2,1.2412,-0.333762,-0.0107333,5235.99,0.0
4.295914173126221,0.0,0.8905810108684877,0.0,2,1.71151,-0.333762,-0.0106561,5235.99,0.0
4.31843113899231,0.0,0.901522909781639,0.0,2,2.21867,-0.333807,-0.0106146,5235.99,0.0
4.340138673782349,0.0,0.911370618803475,0.0,2,2.64857,-0.333807,-0.010626,5235.99,0.0
4.361307859420776,0.0,0.9202335569231275,0.0,2,3.06914,-0.333696,-0.0106351,5235.99,0.0
4.3829193115234375,0.0,0.9282102012308148,0.0,2,3.6066,-0.333563,-0.0106489,5235.99,0.0
4.4051008224487305,0.0,0.8353891811077333,0.0,2,4.10645,-0.333474,-0.0106637,5235.99,0.0
4.460764169692993,0.0,0.75185026299696,0.0,2,4.76725,-0.333385,-0.0106809,5235.99,0.0
4.483527421951294,0.0,0.676665236697264,0.0,2,5.24625,-0.333319,-0.0107004,5235.99,0.0
4.504049062728882,0.0,0.6089987130275376,0.0,2,5.88358,-0.333296,-0.0107219,5235.99,0.0
4.525932788848877,0.0,0.5480988417247838,0.0,2,6.53131,-0.333296,-0.0107457,5235.99,0.0
4.54878306388855,0.0,0.49328895755230545,0.0,2,7.07402,-0.333296,-0.0107719,5235.99,0.0
4.570930004119873,0.0,0.4439600617970749,0.0,2,7.75455,-0.333208,-0.0108005,5235.99,0.0
4.592372417449951,0.0,0.3995640556173674,0.0,2,8.41478,-0.33303,-0.010832,5235.99,0.0
4.6135149002075195,0.0,0.35960765005563067,0.0,2,9.01496,-0.332852,-0.0108654,5235.99,0.0
4.635677099227905,0.0,0.3236468850500676,0.0,2,9.70676,-0.332719,-0.0109016,5235.99,0.0
4.6571455001831055,0.0,0.2912821965450608,0.0,2,10.3949,-0.332608,-0.0109403,5235.99,0.0
4.678644895553589,0.0,0.26215397689055475,0.0,2,11.0395,-0.33252,-0.0109817,5235.99,0.0
4.700289249420166,0.0,0.23593857920149927,0.0,2,11.7289,-0.332453,-0.0110256,5235.99,0.0
4.721969127655029,0.0,0.21234472128134935,0.0,2,12.4339,-0.332409,-0.0110719,5235.99,0.0
4.743350267410278,0.0,0.1911102491532144,0.0,2,13.0586,-0.332142,-0.0111214,5235.99,0.0
4.766613721847534,0.0,0.17199922423789296,0.0,2,13.675,-0.331898,-0.0111725,5235.99,0.0
4.787495851516724,0.0,0.15479930181410367,0.0,2,14.2426,-0.331676,-0.0112264,5235.99,0.0
