time,steer,accel,brake,gear,speedX,speedY,speedZ,frontLeftSpin,frontRightSpin,rearLeftSpin,rearRightSpin,trackPos,distFromStart,angle,rpm,damage,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18,focus_0,focus_1,focus_2,focus_3,focus_4
59.826,-0.2057811363636363,0.9999986576079264,2.807397123343768e-12,4,150.351,7.82678,-4.32468,135.526,138.36,140.562,140.562,-0.932927,2993.45,0.170647,11833.3,7.0,17.2205,28.5215,34.0936,40.0478,44.9232,47.8883,4.04584,3.4047,3.09461,2.8501,2.64942,2.48036,2.28239,2.09651,1.82641,1.46459,1.11456,0.847813,0.493656,-1.0,-1.0,-1.0,-1.0,-1.0
64.426,0.3249822727272727,1.0124910163088197e-11,0.6295190802322024,4,110.006,-4.4069,-0.875899,2.81963,0.0,77.7831,74.7765,0.700606,3237.85,-0.553085,6401.35,0.0,1.84596,2.32172,2.60061,2.87373,3.07918,3.19678,3.26418,3.32608,3.37207,3.4196,3.46877,3.51964,3.59388,3.68336,3.86583,4.30062,5.33171,8.17772,25.6651,-1.0,-1.0,-1.0,-1.0,-1.0
34.766,0.0,0.9999999999999998,5.885155817936708e-38,4,193.042,-0.0740533,8.26819,177.004,177.024,175.632,175.632,-0.385445,1647.55,0.0399783,14781.4,0.0,12.2555,28.9118,49.2891,101.248,200.0,200.0,200.0,163.713,118.008,92.2581,75.7375,64.2393,52.9846,44.1522,33.6524,22.84,14.9382,10.1552,5.01812,-1.0,-1.0,-1.0,-1.0,-1.0
65.108,0.3375538636363636,4.271446475052832e-12,1.2100883907105831e-05,4,105.751,-6.169,-2.31831,97.9759,95.0012,94.4843,91.2952,1.62116,3252.13,-0.511277,7815.55,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
17.486,-0.2583365909090909,1.007930877771576e-07,0.0953443954409667,4,132.563,7.73101,0.322754,105.203,109.959,113.742,115.691,0.222421,731.664,0.260064,9651.69,0.0,8.43672,18.7433,24.3914,29.2804,32.4989,34.174,35.083,35.8865,36.4648,37.0467,37.6316,38.2197,39.0478,40.0005,41.8023,45.4507,51.5869,18.1619,8.67909,-1.0,-1.0,-1.0,-1.0,-1.0
30.598,0.2809447727272727,5.669611187465116e-08,0.0207119127865767,4,124.911,0.163705,2.28451,97.8938,86.6315,110.329,109.44,-0.234765,1491.07,0.125307,9242.65,0.0,13.7855,39.2419,30.0175,24.266,21.2934,19.9533,19.2783,18.7104,18.3175,17.9352,17.5632,17.2014,16.7116,16.1751,15.234,13.5856,11.4187,9.28044,5.70271,-1.0,-1.0,-1.0,-1.0,-1.0
30.576,0.2199777272727273,4.247412423202032e-07,0.9999999941360846,4,145.546,-0.104626,1.49823,0.0,0.0,110.945,107.685,-0.318823,1471.38,-0.0754324,9186.55,0.0,10.4795,66.6042,55.6084,47.2886,42.2471,39.7524,38.4357,37.2944,36.4859,35.6835,34.8883,34.1008,33.0124,31.7895,29.5678,25.4475,19.7123,14.0881,6.27032,-1.0,-1.0,-1.0,-1.0,-1.0
60.706,-0.2133890909090909,0.99982141790983,2.7630535580938254e-11,4,147.776,8.0826,-3.23499,133.004,136.016,140.345,140.345,0.0489807,3015.92,0.0410649,11813.1,0.0,7.99759,16.0884,23.5498,35.7253,52.0862,67.6522,80.508,96.5828,112.661,135.172,168.944,200.0,200.0,200.0,200.0,77.7952,36.9811,21.4904,9.03442,-1.0,-1.0,-1.0,-1.0,-1.0
42.826,0.0,0.9999999999999998,1.9457578942357498e-48,5,282.028,0.00999239,27.0508,258.782,258.805,254.576,254.576,0.0225423,2229.43,-0.0118449,19269.6,24.0,8.24643,18.3507,31.1645,102.725,154.091,169.726,179.49,120.285,107.178,96.6546,88.0193,80.8051,72.4956,64.8832,54.2338,40.5388,27.4547,18.5078,8.72392,-1.0,-1.0,-1.0,-1.0,-1.0
2.424,0.12,0.9999999999999998,0.0,4,106.435,-0.823517,1.91894,97.5104,97.4672,98.3737,98.3737,-0.00775655,25.2536,0.0933763,8281.16,0.0,9.77255,30.6924,83.1109,182.608,89.0103,64.4955,56.2483,50.5954,47.2107,44.2535,41.648,39.335,36.5018,33.7312,29.5427,23.706,17.9195,13.488,7.63565,-1.0,-1.0,-1.0,-1.0,-1.0
62.286,0.0,0.9999999999999758,4.587166225717985e-26,4,197.869,-0.0259528,-1.83435,181.43,181.436,179.84,179.84,-0.57781,3091.71,0.0257785,15135.8,0.0,13.7471,31.4421,51.8363,98.3619,177.563,172.947,169.309,164.546,148.562,98.2765,73.427,58.6122,45.7074,36.5236,26.54,17.184,10.8693,7.24103,3.49351,-1.0,-1.0,-1.0,-1.0,-1.0
48.466,-0.3793544772727273,0.0055812056242074,1.2866231544141703e-25,4,91.6031,2.35856,-16.021,82.1304,85.2945,79.5897,80.6051,-0.446907,2486.19,0.296886,6739.27,0.0,12.659,18.791,21.3275,23.4325,24.8232,25.5552,25.9562,26.3132,26.5718,26.8332,27.0976,27.3648,27.7438,28.1838,29.03,30.8055,34.0159,39.8578,3.93685,-1.0,-1.0,-1.0,-1.0,-1.0
64.58,0.3590354772727273,1.3515123612471852e-12,0.030860459927949,4,98.4803,-0.718245,-0.785481,61.3554,61.0157,86.3227,87.0453,1.0668,3241.68,-0.537369,7291.17,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
31.742,0.3052665909090909,1.3515123612471852e-12,6.803845911539787e-10,4,116.679,-7.27425,2.30754,108.233,104.928,104.25,100.664,-0.0578251,1519.96,-0.0914825,8620.5,0.0,8.72069,57.4063,45.6451,38.3138,34.3708,32.5307,31.5858,30.7797,30.2156,29.6612,29.1166,28.582,27.8502,27.037,25.5783,22.916,19.1857,15.2421,8.27131,-1.0,-1.0,-1.0,-1.0,-1.0
10.29,0.3292899999999999,0.2500000000000024,1.701476167990649e-07,4,108.548,-8.87206,-4.39146,100.829,97.0974,97.3693,93.372,0.61289,422.971,-0.230719,8024.33,0.0,2.77693,4.93817,7.25852,39.766,37.562,36.4822,35.9131,35.4194,35.0692,34.721,34.375,34.0312,33.5536,33.0133,32.0169,30.0933,27.1096,23.4361,14.6476,-1.0,-1.0,-1.0,-1.0,-1.0
10.59,0.3220720454545454,4.290771597549055e-16,6.0449662810883e-10,4,110.991,-9.44599,-5.74762,104.334,98.7222,100.415,94.8804,1.10183,436.935,-0.119268,8215.56,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
59.886,-0.1625,0.9995895673079598,2.498195194431324e-19,4,167.515,5.73483,-2.21127,151.771,154.137,155.313,155.313,-0.572588,3013.46,-0.108904,13071.9,0.0,11.5314,18.2286,22.6995,27.8366,32.3512,35.2467,37.0244,38.7405,40.0707,41.4988,43.0358,44.6947,47.2505,50.5643,58.2545,83.9561,200.0,23.3659,4.28602,-1.0,-1.0,-1.0,-1.0,-1.0
22.59,0.0,0.1334838867187499,0.7253749999999999,4,230.493,0.00160289,-0.15016,201.091,201.092,200.238,200.294,0.827716,964.216,0.0166615,16844.5,0.0,1.48686,3.33701,5.39551,9.81529,19.4574,34.4092,39.4722,43.004,45.2772,47.4123,49.4403,51.384,53.9898,56.834,61.8666,71.0703,84.5914,32.1332,15.2566,-1.0,-1.0,-1.0,-1.0,-1.0
9.89,0.3156370454545455,0.578125000001802,3.811544942874943e-09,4,113.169,-9.06483,-3.41079,104.328,101.381,103.3,103.3,0.189457,411.518,-0.43274,8695.62,0.0,5.24686,7.89908,10.2072,16.4609,44.0707,42.8149,42.1468,41.5635,41.1476,40.7325,40.3182,39.9049,39.328,38.6715,37.449,35.0458,31.2024,26.2792,14.0667,-1.0,-1.0,-1.0,-1.0,-1.0
44.746,0.0,0.1334838867187499,0.35,6,284.244,-0.00651568,13.0396,261.358,261.357,250.672,250.626,-0.378604,2317.4,0.0725114,17368.2,4.0,12.6474,32.2843,48.685,62.4268,73.1317,80.0826,84.3842,88.5609,91.8152,95.3253,99.1225,103.243,109.637,32.1734,26.2849,19.2724,13.4003,9.48181,4.9286,-1.0,-1.0,-1.0,-1.0,-1.0
51.926,-0.3552093409090909,0.9999998992069122,3.2322303256023253e-43,4,99.7753,-0.472131,-9.35677,90.6016,91.5677,92.4922,92.4922,-0.122709,2539.79,0.0420014,7786.83,0.0,9.9532,23.3936,34.5752,45.9541,54.0188,58.3361,60.8832,63.4996,65.6848,68.2617,71.4778,76.0998,139.153,134.926,125.665,101.591,21.216,14.4219,7.15014,-1.0,-1.0,-1.0,-1.0,-1.0
13.15,0.3076922727272727,0.9976291332449436,6.623314006732139e-28,4,115.858,-3.34948,0.31896,106.189,103.971,110.037,110.037,0.335322,522.864,0.123111,9263.47,0.0,7.06303,141.38,44.7733,33.1067,28.7182,26.9585,26.1124,25.4184,24.9471,24.4948,24.0604,23.6429,23.0851,22.483,21.4455,19.6711,17.278,14.7021,9.74939,-1.0,-1.0,-1.0,-1.0,-1.0
48.206,-0.3984748181818182,0.1761947089093496,8.864878714797564e-16,4,85.1316,-0.00235592,-12.4832,76.9682,77.6599,75.6943,75.6943,-0.487978,2482.71,0.328283,6370.26,7.0,12.9154,18.4648,20.6738,22.4834,23.6694,24.2918,24.6317,24.9336,25.1519,25.3727,25.5958,25.8212,26.1409,26.5119,27.2236,28.7112,31.3905,35.5794,3.53476,-1.0,-1.0,-1.0,-1.0,-1.0
46.886,0.3891937045454545,2.419012643090923e-18,4.31755300473493e-07,4,88.2729,-6.14915,-7.45293,82.1023,78.6807,79.619,75.9179,0.572421,2439.27,-0.197922,6543.57,0.0,3.16516,6.62448,30.2374,28.7398,27.7446,27.2299,26.9522,26.7075,26.5318,26.3554,26.1782,26.0004,25.7504,25.4632,24.9211,23.8394,22.0719,19.7508,13.4758,-1.0,-1.0,-1.0,-1.0,-1.0
55.326,0.1625,5.236266069056757e-05,5.067256983615896e-75,4,172.382,-6.89935,-12.6727,159.53,156.909,152.565,149.453,-0.0212351,2685.31,-0.103432,12705.9,0.0,8.14456,21.0553,60.8111,51.0417,45.5188,42.8821,41.5145,40.341,39.5167,38.7041,37.9038,37.1158,36.0338,34.8286,32.6614,28.702,23.2211,17.6563,8.84547,-1.0,-1.0,-1.0,-1.0,-1.0
40.366,0.13512816,0.9999999999820002,1.981090999954532e-22,4,230.278,-0.653833,21.3329,211.495,211.105,207.574,207.574,0.445023,2030.83,-0.114214,17461.4,0.0,4.303,8.47634,13.228,24.9827,167.691,142.377,131.864,123.88,118.756,114.016,109.426,104.953,98.8998,92.2952,80.8741,61.9966,41.2355,27.4313,13.1091,-1.0,-1.0,-1.0,-1.0,-1.0
16.452,0.0,0.9999999999999998,1.4121887296374452e-64,4,206.487,0.00944922,-0.527132,189.364,189.361,187.322,187.322,-0.0950317,657.626,-0.101307,15765.3,0.0,8.42144,14.9974,19.7713,25.562,30.8092,34.2004,36.2785,38.2749,39.83,41.5211,43.3643,45.3831,48.5541,52.7779,63.1023,86.6569,103.468,28.9947,8.7064,-1.0,-1.0,-1.0,-1.0,-1.0
69.42,0.0,0.9999999999999998,2.0746958409396933e-37,4,171.441,0.000140988,0.036729,157.161,157.161,156.752,156.752,-0.322811,3393.27,-0.00794155,13193.0,0.0,11.1363,23.8296,36.8005,61.1716,102.178,153.959,200.0,200.0,200.0,200.0,200.0,200.0,187.004,113.863,65.7122,35.6467,20.3017,12.7752,5.79233,-1.0,-1.0,-1.0,-1.0,-1.0
55.046,0.1625,0.00176592834221,5.0789466536745504e-76,4,171.0,-6.99128,-14.1627,158.413,155.476,151.54,148.09,0.600953,2741.41,-0.00363285,12605.4,0.0,3.43278,8.77139,61.4952,49.4549,44.3973,42.2516,41.1513,40.2104,39.5511,38.9025,38.2645,37.6373,36.7773,35.8202,34.0998,30.9451,26.4902,21.713,12.9061,-1.0,-1.0,-1.0,-1.0,-1.0
1.424,0.0,0.999999999999999,0.0,3,62.0593,-0.00636164,0.453697,56.6999,56.6964,119.868,119.868,0.31516,1.30615,0.017157,12411.0,0.0,6.00422,15.745,200.0,114.279,74.0849,63.0567,58.4336,54.9193,52.6617,50.5861,48.6715,46.9,44.6313,42.3008,38.5472,32.7961,26.0715,19.8811,10.7307,-1.0,-1.0,-1.0,-1.0,-1.0
64.272,0.04881288,1.7959259981379796e-09,0.883990385011391,4,136.197,-5.76897,-1.25169,89.1264,84.6916,111.237,108.907,0.233542,3228.27,-0.406774,9248.43,0.0,4.94928,6.83223,7.957,9.1132,10.0245,10.5638,10.8789,11.1724,11.393,11.6233,11.8641,12.116,12.4888,12.9465,13.9094,16.3788,44.7873,41.0415,20.0227,-1.0,-1.0,-1.0,-1.0,-1.0
54.806,0.1718747727272727,1.0124910163088197e-11,1.0733906967945378e-76,4,161.827,-6.2023,-13.7313,149.819,147.173,143.356,140.261,0.557824,2720.71,-0.0836256,11931.9,4.0,3.52305,7.40224,13.2405,55.5637,50.5906,48.2149,46.9807,45.9203,45.1743,44.4379,43.7113,42.9948,42.0086,40.9061,38.9111,35.2086,29.8901,24.1016,13.4643,-1.0,-1.0,-1.0,-1.0,-1.0
24.658,-0.1625,0.9999957649326532,3.3800664985531276e-20,4,206.52,5.84983,1.34551,187.667,189.907,188.768,188.768,0.618711,1090.64,-0.126004,15886.5,0.0,2.89454,5.17809,6.94964,9.31348,11.758,13.551,14.7552,16.002,17.0316,18.2042,19.5519,21.1168,23.7849,27.8051,40.7353,136.764,122.498,47.5711,15.8532,-1.0,-1.0,-1.0,-1.0,-1.0
47.106,0.3593439318181818,1.017071786085702e-15,1.1961723191808437e-07,4,98.3759,-7.95031,-5.17965,90.8106,88.167,87.7348,85.2153,0.24344,2434.9,-0.366836,7276.4,7.0,5.06499,8.51097,35.1205,33.4585,32.2958,31.6775,31.3401,31.0407,30.8245,30.6063,30.3861,30.1641,29.8501,29.4868,28.7965,27.3997,25.053,21.8989,13.1288,-1.0,-1.0,-1.0,-1.0,-1.0
42.726,0.0,0.9999999999999998,2.5593705552534265e-44,5,259.804,-0.0108312,28.0914,238.531,238.531,233.253,233.253,0.671572,2163.24,0.0571181,17635.0,0.0,2.96065,7.26986,12.9871,30.3123,64.1498,200.0,200.0,200.0,200.0,174.837,159.737,147.049,132.35,118.798,97.7116,61.5375,38.2314,26.4619,13.4385,-1.0,-1.0,-1.0,-1.0,-1.0
30.576,0.2064340909090909,3.185559317401524e-07,0.0087507806965045,4,150.13,-0.30934,1.59044,134.599,129.249,132.736,131.09,0.143335,1484.09,-0.0390462,11096.8,0.0,7.26937,56.7793,47.5257,41.0732,37.3353,35.5295,34.5873,33.7756,33.2039,32.6391,32.0813,31.5309,30.7726,29.9243,28.39,25.5485,21.5056,17.1968,9.60599,-1.0,-1.0,-1.0,-1.0,-1.0
11.13,0.3548388409090909,1.142490183053228e-09,4.9353397966217e-10,4,99.9007,-9.43548,-3.6097,92.6497,88.9944,89.8114,85.9926,0.821693,456.019,-0.0230637,7395.88,0.0,1.5031,3.60611,41.6026,38.0938,36.0035,34.9633,34.4108,33.9282,33.5839,33.2399,32.8965,32.5535,32.0745,31.5288,30.5107,28.4907,25.1935,21.1169,14.0802,-1.0,-1.0,-1.0,-1.0,-1.0
68.804,0.0,0.9999999999995725,3.592364949348854e-32,4,151.167,0.0016717,-1.74687,138.496,138.495,138.082,138.082,-0.359404,3365.64,-0.00795299,11621.2,0.0,11.4443,24.4881,37.8166,62.8583,104.99,158.183,200.0,200.0,200.0,200.0,200.0,200.0,176.993,107.745,62.1729,33.7238,19.2058,12.0853,5.47938,-1.0,-1.0,-1.0,-1.0,-1.0
24.328,-0.1625,0.999576694322782,2.1175077172260853e-12,4,175.783,5.82628,0.964616,159.416,161.656,162.533,162.533,-0.678349,1047.03,0.0446566,13679.1,0.0,13.7902,22.6301,26.8944,30.5708,33.2797,34.8606,35.7771,36.6255,37.26,37.9198,38.6065,39.3215,40.3734,41.6546,44.3144,50.9197,68.2852,6.00521,2.65362,-1.0,-1.0,-1.0,-1.0,-1.0
17.904,-0.03992796,1.343907837028768e-07,4.261351976984797e-06,4,150.721,4.58824,0.266908,138.053,139.035,131.548,132.855,0.0713058,730.182,0.332733,11123.8,0.0,11.2885,25.2698,31.8793,37.2076,40.5768,42.2963,43.2208,44.0333,44.6155,45.1991,45.7839,46.3698,47.1916,48.1324,49.8998,53.4348,15.7777,11.4129,7.16062,-1.0,-1.0,-1.0,-1.0,-1.0
68.672,0.0,0.9999999999999998,4.912320902957073e-37,4,179.478,4.96833e-05,0.21899,164.531,164.53,163.355,163.355,-0.324036,3396.68,-0.00551826,13748.8,0.0,11.1733,24.0166,37.2433,62.3837,105.557,161.693,200.0,200.0,200.0,200.0,200.0,200.0,167.94,106.434,63.1243,34.8463,20.0275,12.6606,5.76766,-1.0,-1.0,-1.0,-1.0,-1.0
70.19,0.0,0.9999999999999998,6.5471742807528565e-59,4,228.614,0.000212813,3.28355,209.724,209.724,206.57,206.57,-0.154154,3491.97,-0.0074814,17385.0,24.0,9.72087,20.8185,32.1754,53.5604,89.6805,200.0,190.576,178.086,170.137,162.879,156.227,150.107,141.328,128.355,81.4736,44.347,25.301,15.935,7.23155,-1.0,-1.0,-1.0,-1.0,-1.0
53.446,0.1625,0.4176482707484731,2.846302416609475e-71,4,183.263,-4.92778,-15.6338,168.74,166.53,164.786,164.786,0.477769,2688.92,-0.11911,13865.4,24.0,4.04474,8.09625,13.4462,57.6314,52.5233,50.0676,48.7877,47.6857,46.909,46.1413,45.3828,44.6337,43.601,42.4444,40.3448,36.4277,30.7581,24.5541,13.2413,3.17269,3.16422,3.15679,3.15041,3.14505
32.366,0.2117699999999999,0.9866366733379596,7.231178988718569e-22,4,148.324,-5.68701,6.84978,136.425,133.879,138.893,138.893,0.39808,1566.57,0.0900084,11689.7,0.0,5.8608,72.61,50.1227,40.9026,36.3059,34.2379,33.195,32.3158,31.7063,31.1119,30.5325,29.9676,29.201,28.3583,26.8699,24.2257,20.6587,17.0099,10.5653,-1.0,-1.0,-1.0,-1.0,-1.0
64.14,0.05551812,4.2618165776125886e-10,0.062477740461802,4,126.783,-7.29749,-1.11299,115.508,113.411,111.389,109.093,-0.0319288,3229.28,-0.462651,9275.58,0.0,6.52866,8.67961,9.94434,11.2156,12.1964,12.768,13.0991,13.4054,13.6344,13.8724,14.1201,14.3778,14.7567,15.2178,16.174,18.5411,44.6022,40.7,18.3131,-1.0,-1.0,-1.0,-1.0,-1.0
65.02,0.3714321590909091,3.203584856289624e-12,0.0001488944887655,4,94.2845,-2.82844,-0.874554,88.4993,84.1911,85.2639,80.7896,1.78869,3246.0,-0.676624,6985.91,7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
10.21,0.3118286363636364,5.70813084263456e-14,0.0670067835962655,4,114.458,-7.22903,-4.23767,102.021,95.9927,100.938,97.988,0.45317,430.618,-0.0533067,8368.16,0.0,4.6344,41.3071,35.6814,32.0043,29.9277,28.9301,28.4097,27.9612,27.6448,27.3316,27.0217,26.7153,26.2919,25.8163,24.9483,23.3065,20.8489,17.9698,11.6599,-1.0,-1.0,-1.0,-1.0,-1.0
39.646,0.0,0.9999984490368498,9.581697216299483e-21,4,220.401,-1.52685,8.00295,202.113,202.373,199.323,199.323,-0.193382,1995.01,-0.0568922,16775.2,0.0,9.59606,18.9023,27.3198,130.455,101.502,88.6554,82.3278,77.1229,73.7335,70.6346,67.7907,65.1717,61.835,58.4271,52.9806,44.0586,30.6017,17.8404,7.2695,7.19057,7.18013,7.1719,7.16587,7.16202
26.33,0.0,0.9999999999994312,8.010836225344157e-32,4,233.732,-0.000872099,1.24942,214.431,214.431,211.095,211.095,-0.351044,1171.46,0.0898974,17765.5,0.0,12.6508,33.4693,54.7178,79.4073,97.8414,107.854,113.371,118.286,121.918,125.789,129.925,40.3097,33.7224,29.4601,24.4839,18.4989,13.2042,9.51691,5.07173,-1.0,-1.0,-1.0,-1.0,-1.0
54.086,0.1625,3.185559317401524e-07,5.832798690726831e-70,4,175.83,-7.0683,-13.9374,162.704,160.075,155.575,152.44,0.211484,2685.89,-0.128234,12958.2,4.0,6.10583,12.9035,65.5493,56.0856,50.6877,48.0922,46.7399,45.5759,44.7561,43.946,43.146,42.3564,41.2687,40.0517,37.8475,33.757,27.919,21.7052,11.1021,-1.0,-1.0,-1.0,-1.0,-1.0
16.606,-0.1625,0.9999999999999998,1.5463280913539387e-68,4,214.431,3.22491,-0.334513,194.869,197.86,195.074,195.074,0.508326,676.479,-0.0687144,16417.9,0.0,3.9011,7.41382,10.2835,14.232,18.3395,21.3386,23.3838,25.5291,27.3218,29.3879,31.7944,34.6335,39.5868,47.3323,63.2901,75.5035,88.7958,40.1365,14.0027,-1.0,-1.0,-1.0,-1.0,-1.0
60.726,0.0,0.9999999995738184,1.9352163643493475e-26,4,177.02,-0.017845,-2.3021,162.27,162.267,161.621,161.621,-0.401488,3050.4,0.00758332,13603.0,0.0,11.9832,26.4109,41.9422,73.5436,135.214,200.0,200.0,200.0,200.0,200.0,200.0,143.448,96.4179,70.1465,46.445,27.7534,16.6776,10.7928,5.04047,-1.0,-1.0,-1.0,-1.0,-1.0
12.89,0.3546420681818182,0.0001338357745397,1.8468426554033384e-31,4,99.9673,-5.92322,0.0670932,93.4523,89.1808,90.1898,85.7406,0.487279,512.24,0.0589492,7401.23,0.0,4.90328,55.5881,39.5479,33.0329,30.1597,28.9186,28.2838,27.7423,27.3635,26.9913,26.6257,26.2665,25.7743,25.2266,24.2418,22.4304,19.8376,16.9666,11.1905,-1.0,-1.0,-1.0,-1.0,-1.0
40.206,0.1625,0.9999999998202048,5.3689503667484704e-20,4,217.972,-6.67331,6.93226,200.532,198.056,198.982,198.982,-0.105039,1982.13,-0.00684625,16742.2,0.0,9.31303,19.9686,30.8953,125.666,98.5761,86.8492,81.5496,77.4277,74.7362,72.231,69.8934,67.7074,64.875,61.8866,56.2564,44.4334,26.6873,16.8285,7.64652,-1.0,-1.0,-1.0,-1.0,-1.0
57.126,0.0,0.9999999999999238,4.944433252068723e-99,4,215.718,0.0252118,-13.2558,197.83,197.831,195.515,195.515,0.460242,2847.13,-0.0127738,16455.0,19.0,4.5226,9.59232,14.6947,24.0717,39.2584,57.4442,76.3237,100.38,106.232,110.367,113.794,116.799,120.535,124.334,130.538,80.2471,44.8385,27.9504,12.5519,3.24223,3.24003,3.23881,3.23859,3.23934
12.31,0.3373559090909091,0.9998660634323724,4.4124520387297046e-20,4,105.818,-7.82164,-2.60093,97.0972,94.2354,103.228,103.228,0.542766,489.032,-0.159817,8689.27,0.0,3.49055,7.91075,41.2419,36.8356,34.3909,33.2259,32.6199,32.0985,31.7312,31.3682,31.0094,30.655,30.1659,29.6169,28.6162,26.7277,23.9023,20.58,13.1421,-1.0,-1.0,-1.0,-1.0,-1.0
18.52,-0.2512131818181818,1.349988021745093e-11,3.291849932834646e-12,4,134.974,7.82717,0.161786,121.971,125.129,116.515,120.097,-0.743186,762.743,0.148849,9954.08,0.0,15.1251,24.4739,28.6466,32.135,34.4249,35.6221,36.2742,36.8524,37.2695,37.6901,38.114,38.5412,39.1447,39.8419,41.1696,43.9022,5.29484,3.61976,1.93728,-1.0,-1.0,-1.0,-1.0,-1.0
54.546,0.1687104545454545,5.6128078418038615e-08,1.460547403137669e-81,4,162.898,-6.39459,-14.1613,150.851,148.11,144.337,141.132,0.702812,2744.92,-0.0263942,12009.7,24.0,2.4865,5.66145,11.3918,55.1712,48.4444,45.7042,44.3776,43.2854,42.5413,41.8255,41.1365,40.4729,39.5777,38.5806,36.7825,33.4645,28.7294,23.5847,13.9386,-1.0,-1.0,-1.0,-1.0,-1.0
9.53,0.2891436363636364,3.196362433209442e-10,3.753940055729438e-06,4,122.136,-10.3298,-3.58736,113.912,109.382,109.576,104.604,-0.935074,401.258,-0.273163,9010.15,0.0,13.3809,53.2358,45.3036,39.314,35.6123,33.7352,32.7276,31.8427,31.2088,30.5732,29.9362,29.2977,28.4017,27.3748,25.4416,21.5519,15.0457,6.25456,0.794806,-1.0,-1.0,-1.0,-1.0,-1.0
24.504,-0.1625,0.9999996861098804,8.625649132299163e-18,4,197.569,5.79675,1.08961,179.451,181.674,181.0,181.0,-0.426305,1070.6,-0.195579,15233.1,0.0,9.96315,15.1528,18.488,22.1823,25.3121,27.2642,28.4421,29.5645,30.4248,31.3393,32.3129,33.3515,34.9278,36.9292,41.3985,54.7613,119.992,66.2979,6.78491,-1.0,-1.0,-1.0,-1.0,-1.0
66.582,0.3725262272727273,0.9999246606807096,2.5906838369602766e-18,4,93.9142,-1.68457,-1.75821,87.5718,83.5819,89.1113,89.1113,-0.176288,3304.37,0.220855,7502.17,0.0,13.1913,63.8527,200.0,50.1641,32.846,28.034,26.009,24.4664,23.4741,22.5609,21.7176,20.9366,19.9355,18.9058,17.2449,14.6942,11.848,9.41763,5.85,-1.0,-1.0,-1.0,-1.0,-1.0
55.506,0.1625,3.931633950700537e-06,1.0495258497184504e-76,4,168.784,-6.69827,-12.7771,156.218,153.601,149.402,146.302,0.0595741,2693.84,-0.0915259,12440.3,0.0,7.56416,19.474,60.4263,50.8503,45.4609,42.8941,41.564,40.4236,39.6228,38.8338,38.0569,37.2921,36.2424,35.0733,32.9713,29.1281,23.7898,18.319,9.42617,-1.0,-1.0,-1.0,-1.0,-1.0
60.186,-0.1625,0.999943920194886,7.981293434364637e-23,4,175.284,5.81695,-2.28488,158.925,161.154,162.06,162.06,-0.093473,3032.94,-0.0440577,13639.9,24.0,8.89528,17.882,26.1606,39.6507,57.7411,74.9139,89.0673,106.729,124.353,148.963,185.735,200.0,200.0,200.0,200.0,69.7005,33.0389,19.1784,8.05471,-1.0,-1.0,-1.0,-1.0,-1.0
40.086,0.1625,0.9999999972333816,7.337300213838222e-25,4,230.656,-4.98208,17.616,213.082,209.464,207.492,207.492,0.304052,2022.48,-0.163235,17461.5,0.0,5.20132,9.63478,14.1172,29.9445,145.394,127.581,119.65,112.978,108.346,103.832,99.4431,95.1837,89.4505,83.2398,72.622,55.4494,38.022,26.6033,12.5494,-1.0,-1.0,-1.0,-1.0,-1.0
27.364,-0.1625,0.9999999999999998,2.5044169418739272e-43,5,247.276,2.73483,2.10404,225.2,228.139,222.822,222.822,-0.729121,1238.47,0.000474572,16847.2,0.0,14.4022,27.8742,37.6394,48.776,58.1493,64.335,68.2249,72.0481,75.0593,78.34,81.9266,85.8646,92.0716,100.383,120.911,19.0711,8.44605,5.12746,2.30479,-1.0,-1.0,-1.0,-1.0,-1.0
9.59,0.2761731818181818,4.266628809465973e-11,3.28499136232178e-08,4,126.526,-9.93455,-3.6162,117.508,113.755,112.965,108.788,-0.477449,401.058,-0.363835,9328.82,0.0,9.71526,15.0872,52.6815,47.7713,44.7499,43.224,42.4072,41.691,41.1788,40.666,40.1529,39.6397,38.9208,38.0992,36.5596,33.496,28.4973,21.9694,7.55763,-1.0,-1.0,-1.0,-1.0,-1.0
